Elevation, Aspect, Slope, Horiz_Dist_Hydro, Vert_Dist_Hydro, Horiz_Dist_Roadways, Hillshade_9am, Hillshade_Noon, Hillshade_3pm, Horiz_Dist_FirePts
1324.5374, 328.2528, 44.0469, 358.9256, 380.2965, 148.8281, 94.5496, 6.2657, 155.6074, 722.6283
1469.8499, 186.865, 19.3179, 483.4, 254.8633, 132.9184, 215.1433, 173.7182, 172.118, 294.0719
2027.2992, 317.1153, 22.7653, 457.3454, 495.3883, 202.2513, 169.0121, 116.5373, 152.7294, 369.1619
2393.1621, 3.5607, 55.0118, 282.1307, 452.4405, 645.639, 170.8813, 8.044, 193.7179, 194.7796
2340.0137, 267.5451, 3.549, 487.983, 320.9611, 504.2583, 199.2527, 241.9445, 201.1214, 440.3161
2141.1585, 78.9499, 56.2487, 207.5181, 183.1167, 820.8917, 153.1493, 142.6194, 237.7625, 218.177
1027.6459, 272.7958, 27.5152, 18.2783, 4.7927, 635.6615, 8.6489, 27.3965, 8.4756, 315.5374
1008.1132, 13.3767, 13.1647, 486.5632, 372.5807, 157.0533, 36.7855, 2.8052, 253.3952, 892.7801
1396.1542, 176.4933, 9.5108, 151.4634, 419.7968, 312.9387, 75.6347, 198.9284, 224.4351, 531.6484
1712.1575, 245.5822, 7.142, 38.9787, 223.2916, 966.7243, 244.2122, 37.5778, 28.6911, 739.2621
1540.0736, 164.2331, 2.2593, 496.588, 251.0337, 594.6512, 14.7264, 183.4542, 149.5662, 740.0109
1562.5521, 357.9585, 37.1731, 32.8809, 98.6808, 615.7531, 198.7964, 72.5201, 231.3857, 351.3005
938.203, 322.4967, 57.7887, 443.1648, 393.189, 878.269, 227.8598, 29.4374, 243.6026, 754.6638
1794.9421, 182.8488, 57.9767, 97.6758, 336.0861, 895.7585, 36.5405, 147.0011, 185.6726, 182.4661
1945.7203, 73.2903, 29.1593, 75.5929, 358.0581, 231.2554, 190.4584, 194.5647, 63.1203, 662.0452
2094.3528, 28.4759, 5.959, 95.9531, 311.2457, 215.1213, 77.5798, 21.4764, 103.3387, 541.5012
1326.2662, 252.3253, 5.2526, 340.3509, 313.9399, 796.5552, 124.7901, 183.6659, 13.4229, 190.4518
1413.0908, 165.6167, 33.5464, 485.5895, 413.6086, 442.8221, 2.0251, 244.8048, 175.807, 979.0021
1422.1255, 274.2234, 45.5076, 184.9092, 254.3297, 365.1664, 194.9051, 14.6344, 135.1421, 921.1731
1887.4883, 174.9327, 51.226, 10.7872, 131.2691, 45.1745, 208.8445, 135.2776, 245.5411, 585.4343
1374.5988, 280.1422, 19.9823, 321.3901, 121.9167, 717.2688, 7.7739, 176.9504, 222.8609, 463.2808
963.5838, 169.9024, 29.811, 246.4138, 187.0068, 617.4093, 186.7263, 167.7045, 145.7538, 713.571
1980.0005, 31.3831, 2.9936, 30.2149, 495.6267, 998.4174, 14.1641, 96.6048, 50.98, 410.3399
1257.3587, 1.594, 3.0108, 383.7834, 112.7163, 30.2356, 177.2099, 132.3942, 76.4358, 287.8626
1799.4305, 276.9553, 15.8329, 9.3056, 183.3164, 218.6008, 215.3129, 147.7588, 76.0409, 749.8497
1700.0514, 199.0521, 32.3152, 87.9098, 298.4348, 185.9152, 122.8045, 220.199, 22.3941, 168.9065
2032.559, 63.7358, 5.6742, 192.8696, 250.7134, 939.5024, 32.5554, 105.3572, 219.8174, 405.0095
1653.3481, 82.865, 32.5129, 276.2846, 404.2283, 809.0506, 21.351, 220.9732, 20.252, 3.101
917.1275, 54.7777, 3.7917, 210.3746, 158.3087, 349.0921, 21.7761, 199.1376, 218.6678, 753.4444
1422.902, 209.5144, 6.8478, 267.3757, 78.3721, 784.2048, 102.4998, 240.8193, 121.2221, 605.7331
1026.7089, 54.4842, 26.5711, 231.0293, 272.1475, 212.7133, 237.8433, 138.0488, 171.9266, 288.8161
951.6598, 180.4025, 25.8753, 423.3136, 183.5609, 295.6296, 142.9019, 66.3571, 119.9172, 200.1609
2309.4865, 328.7792, 7.5466, 341.9185, 61.8262, 636.1227, 91.0773, 230.003, 145.4827, 68.7801
936.8759, 81.9862, 43.5126, 165.624, 194.3121, 423.7975, 153.5165, 51.9675, 191.5063, 766.4179
2040.3981, 314.0698, 17.8172, 338.8965, 299.4933, 178.4752, 143.287, 50.144, 181.1643, 226.5429
1686.4749, 332.2411, 37.5889, 75.3882, 93.2748, 909.0952, 170.3476, 208.5108, 165.167, 339.4796
2047.9587, 90.7096, 5.6899, 368.4246, 27.265, 612.039, 214.985, 221.4149, 198.107, 613.3108
1711.5707, 173.7139, 30.3826, 199.8558, 461.8331, 504.9485, 3.9182, 254.4195, 11.0152, 340.5969
1125.415, 234.8372, 44.2725, 245.7484, 467.2022, 540.462, 53.0644, 199.1513, 188.9409, 585.2082
2342.4822, 34.7141, 47.1905, 176.3027, 31.1933, 710.8176, 97.8858, 77.3066, 145.5221, 924.5145
1443.599, 356.8753, 17.9781, 490.139, 407.8629, 158.7024, 134.483, 241.7172, 221.3808, 50.788
1055.4863, 197.7303, 27.911, 350.8242, 234.0707, 699.9087, 73.3879, 96.3154, 116.8499, 881.0582
2049.9374, 305.6435, 25.5335, 161.381, 414.4289, 665.2728, 26.361, 96.8278, 114.6427, 154.0406
2206.8248, 147.9518, 17.9278, 214.7701, 274.1418, 937.1194, 197.9872, 77.3642, 156.5495, 841.4855
1664.5399, 223.95, 48.0701, 453.273, 475.52, 221.239, 86.3487, 8.1847, 15.0527, 382.8485
1989.1367, 24.8085, 10.268, 204.6761, 410.6039, 319.6438, 21.4596, 175.2136, 47.6763, 408.163
970.1287, 144.6911, 6.2558, 199.6114, 419.0483, 890.4505, 99.1675, 194.3635, 91.2387, 464.1255
1153.5128, 5.737, 11.0629, 212.8118, 38.4854, 665.8298, 95.137, 232.8987, 226.5768, 350.544
1437.7843, 55.9023, 30.1655, 475.9619, 101.8271, 691.7724, 75.8677, 201.56, 151.4233, 134.4133
1377.7736, 333.9151, 54.7786, 34.8638, 231.7734, 27.2947, 117.0766, 200.5305, 206.4004, 191.0846
1435.0774, 218.8689, 29.7134, 336.4793, 3.1375, 746.624, 31.5783, 103.8063, 248.5516, 758.5022
1608.3461, 300.5002, 4.4861, 438.7884, 205.9809, 604.9702, 1.9862, 186.7715, 84.7762, 341.6531
1427.1155, 75.3183, 1.9649, 409.1183, 431.0691, 513.9209, 0.3529, 143.6196, 8.3011, 808.679
1259.2712, 46.9425, 35.6306, 74.5167, 149.4453, 11.6588, 47.5814, 212.4412, 1.079, 444.1482
2004.3773, 247.8788, 24.5157, 84.7864, 82.1906, 269.5553, 227.1352, 137.7405, 240.424, 413.4945
2317.3966, 84.2352, 39.3117, 57.9602, 68.4572, 241.8529, 42.8947, 56.6965, 230.288, 718.4576
1253.9215, 2.4048, 21.3745, 376.3189, 179.9667, 308.8392, 6.8847, 26.655, 130.3739, 537.483
1677.7167, 173.5026, 53.0261, 254.664, 190.2381, 983.9758, 48.9938, 202.066, 30.6094, 926.5522
1132.6444, 341.4333, 9.4043, 191.6168, 355.3299, 827.8724, 179.5074, 107.979, 50.7593, 862.0551
917.0945, 76.1155, 13.1279, 58.4697, 69.8417, 840.8735, 28.5949, 185.3, 115.8002, 23.4256
1002.7296, 74.9495, 19.3753, 261.8673, 323.9241, 73.5885, 21.443, 137.5046, 30.853, 102.8227
1208.2553, 21.5625, 23.948, 308.6989, 352.2263, 611.2968, 123.1814, 26.5151, 80.4908, 683.7511
1350.2684, 207.8016, 36.0515, 290.4765, 258.7808, 142.2699, 45.553, 97.7827, 107.1698, 319.9061
1678.9682, 77.5952, 13.5728, 415.6347, 149.0462, 28.2777, 69.4582, 179.4826, 32.7518, 667.5444
1428.2483, 272.5242, 36.4816, 41.1719, 54.5467, 752.6123, 0.3452, 37.5251, 203.9939, 755.3114
1733.7351, 259.7042, 55.7132, 268.4742, 201.1386, 249.7199, 56.2789, 46.118, 57.7005, 418.7834
1144.6946, 141.9875, 24.7831, 64.695, 429.8743, 421.9574, 42.5525, 80.8675, 69.7099, 865.255
1177.0816, 345.7723, 0.908, 82.445, 412.2298, 952.1853, 183.5938, 248.2833, 89.08, 377.85
1955.7144, 58.2083, 45.2078, 72.5802, 18.196, 733.1032, 223.6618, 213.6374, 97.8501, 505.3514
908.6999, 46.7885, 58.4845, 2.4219, 457.0639, 90.7727, 211.4612, 169.9099, 92.4774, 231.824
2321.5349, 31.8203, 23.145, 103.728, 253.845, 794.1386, 81.1597, 169.2108, 60.9267, 672.8701
1501.2184, 305.7988, 3.262, 19.1514, 487.9535, 256.1516, 179.7599, 7.1945, 189.1763, 726.0726
1941.3405, 321.1163, 15.9668, 94.8102, 470.3458, 565.0394, 249.0254, 109.3346, 180.3661, 812.8055
1121.2762, 14.8054, 7.9138, 71.0846, 487.6832, 84.2226, 72.9262, 159.2, 178.5563, 716.2429
999.8022, 270.239, 52.2393, 259.0021, 190.6877, 452.3008, 69.3612, 20.4198, 7.2079, 453.2936
2013.8586, 313.1168, 23.2152, 99.8384, 43.7421, 354.5473, 138.819, 180.6279, 144.472, 851.6793
2034.6616, 293.0098, 58.8223, 299.1193, 105.5065, 456.6724, 53.0014, 23.2882, 230.6625, 850.9478
1138.5007, 300.6914, 4.0863, 300.4521, 249.0409, 250.5969, 251.6919, 22.7966, 42.1462, 649.4518
1270.5669, 272.052, 40.7475, 430.9429, 204.3398, 199.0969, 111.488, 79.1733, 220.1575, 397.9758
2023.9946, 26.3025, 9.3978, 358.8715, 67.5692, 748.039, 96.2163, 202.9793, 126.8199, 742.5945
1359.5762, 302.2748, 8.5152, 470.3508, 447.4821, 346.2486, 65.9391, 146.9405, 76.122, 770.477
1495.6371, 192.8961, 7.9411, 98.4922, 339.8722, 246.6934, 212.5645, 166.2124, 248.6942, 766.8192
923.3325, 103.4529, 1.5665, 343.8261, 241.4556, 309.6006, 145.0725, 250.9976, 35.4795, 181.1116
2125.8339, 1.2995, 21.7742, 165.109, 142.7811, 367.4505, 141.7134, 82.4925, 210.5892, 686.8805
1605.8793, 78.5464, 55.1883, 316.0005, 309.727, 600.7441, 184.9702, 21.2175, 134.6291, 639.3698
1065.0265, 288.4772, 51.3362, 165.2661, 460.5023, 297.3636, 110.382, 0.9236, 10.23, 356.9361
1019.4256, 22.5739, 20.9763, 490.0932, 332.0358, 890.7174, 152.0938, 85.3894, 60.6007, 818.9582
1325.4355, 247.8225, 14.2832, 36.7696, 69.9751, 184.2871, 176.3558, 165.8709, 108.1445, 758.6578
998.0847, 51.2614, 18.2286, 227.4412, 460.5662, 642.3958, 208.5738, 226.2523, 205.0704, 984.3604
1615.0205, 226.5081, 51.9324, 372.0207, 192.3324, 856.8481, 142.389, 158.5094, 224.8322, 666.5124
1466.6991, 19.3582, 5.2635, 50.7714, 9.1805, 162.53, 104.9038, 19.0476, 131.012, 437.419
953.3256, 18.7129, 53.508, 434.846, 314.3473, 576.2035, 160.4063, 155.3371, 12.1233, 451.5486
1983.3324, 215.4206, 35.6512, 342.4484, 253.0465, 53.8083, 119.8746, 21.7524, 112.9505, 109.8223
1544.5426, 273.5767, 59.0676, 209.6463, 138.9289, 612.9473, 67.3482, 3.243, 198.5103, 353.1865
2124.8436, 93.0324, 44.7206, 223.6393, 370.2297, 337.3626, 145.8771, 233.7239, 184.0603, 248.6712
1236.1411, 313.0268, 7.0471, 497.9552, 382.0264, 185.6974, 219.724, 68.5875, 206.6829, 822.9227
1355.1792, 227.8418, 56.4459, 403.1662, 104.1831, 962.4193, 239.5932, 19.4002, 16.7289, 619.8379
2353.825, 7.158, 31.7921, 331.8923, 94.7305, 697.3074, 75.7449, 50.4611, 23.5452, 474.5282
2345.6055, 295.4604, 49.9447, 15.7785, 226.5575, 22.3429, 33.5786, 121.9566, 102.6697, 287.621
2275.3472, 223.6372, 30.258, 306.5167, 353.9088, 260.3082, 41.8195, 30.8441, 233.6328, 762.2278
905.0681, 167.1844, 38.3075, 28.6542, 333.3673, 755.1039, 58.316, 162.4218, 29.2338, 819.2346
2286.8685, 32.642, 5.2382, 343.7299, 32.39, 215.1037, 179.1878, 91.7839, 251.0808, 751.5173
1227.2079, 18.6595, 30.3564, 182.1513, 414.285, 321.2439, 11.9908, 142.6966, 0.2234, 708.9665
2056.0753, 310.1326, 15.0451, 389.1476, 430.5104, 712.6048, 116.5667, 186.9501, 248.1215, 246.6861
2068.2745, 41.0281, 8.1735, 146.1572, 494.7017, 423.6996, 231.5033, 181.2119, 147.2576, 919.3696
1456.1704, 159.7966, 16.4953, 110.2535, 324.7647, 457.4019, 195.8644, 212.0118, 249.5105, 94.778
1237.2709, 54.7607, 59.8606, 116.8468, 463.1787, 61.3868, 223.0936, 7.5897, 186.5875, 695.6499
984.1293, 347.7907, 19.3652, 309.168, 466.3504, 388.241, 45.3018, 45.2101, 122.2955, 697.6375
906.1253, 173.285, 57.9894, 450.2365, 463.0281, 92.2325, 44.4022, 67.6504, 16.1902, 224.4444
1135.2699, 154.449, 16.1625, 486.5109, 242.5736, 409.4787, 177.6539, 216.2712, 18.9504, 631.8513
1733.5287, 246.6944, 9.5718, 128.6332, 445.9994, 821.3864, 181.8409, 207.425, 119.0048, 279.4794
1824.2052, 133.4111, 51.1199, 294.1037, 97.3842, 280.3618, 170.7899, 198.423, 79.098, 800.8111
1641.2883, 15.2281, 3.1244, 383.9049, 158.4127, 526.6267, 57.7841, 214.4984, 160.2951, 724.1307
1279.6559, 271.1647, 6.7502, 493.6534, 393.7338, 418.3835, 168.2549, 189.7349, 95.8433, 723.7857
2286.6405, 37.8812, 42.5261, 157.4605, 455.5658, 685.5199, 151.3255, 182.0123, 40.3423, 624.7041
1787.3743, 238.787, 55.1098, 496.0807, 189.9993, 678.6406, 94.2896, 251.3085, 72.126, 403.806
1337.9284, 213.4164, 5.8592, 260.9056, 418.8566, 677.678, 74.1734, 165.0104, 252.9842, 768.2878
2211.5848, 302.7066, 4.1038, 91.7956, 395.3949, 133.0219, 30.4327, 130.9907, 110.486, 709.329
1584.3914, 319.2122, 0.3, 113.5504, 281.8019, 900.5003, 199.6759, 15.5003, 145.9195, 575.3201
2390.8725, 52.5972, 6.7202, 95.9988, 465.0905, 491.2294, 204.6967, 107.2741, 36.2133, 354.0633
2193.5276, 257.7991, 1.3673, 273.275, 155.9945, 558.0725, 222.9857, 81.6478, 10.1967, 749.5545
1779.3548, 292.0552, 33.0196, 324.9762, 194.6849, 80.0424, 144.2407, 233.8829, 194.0222, 365.0002
2071.5806, 21.5963, 26.4601, 145.7176, 486.03, 860.4363, 178.9783, 107.8959, 88.901, 516.8926
1588.2465, 261.4992, 31.0104, 89.3771, 275.7305, 227.9023, 168.4959, 101.2239, 137.1575, 390.6096
1784.1659, 323.2777, 38.6126, 253.331, 53.5493, 4.2326, 21.744, 181.5329, 193.7364, 969.5954
2176.5844, 22.7712, 23.2262, 238.6105, 79.1833, 488.8076, 16.8236, 141.4003, 60.1956, 319.3249
2354.8938, 72.3587, 46.7635, 270.5603, 194.7774, 95.7588, 105.2659, 222.2979, 167.9818, 853.6718
2042.9009, 91.2066, 0.8801, 216.7611, 141.9507, 382.6745, 123.0028, 118.8574, 212.7589, 452.8535
1980.0592, 168.0103, 3.5844, 184.227, 193.3072, 123.7702, 24.2897, 80.0279, 0.1754, 114.7824
1982.0413, 253.4812, 26.9027, 94.825, 43.1391, 228.7311, 68.1557, 148.935, 85.9043, 909.5143
1777.0571, 63.7704, 1.0329, 419.1621, 60.3613, 191.8965, 227.3696, 136.1068, 249.8464, 651.7863
2293.0955, 238.329, 2.9824, 126.5818, 271.1488, 204.1778, 179.1258, 201.6572, 211.0893, 19.7179
1123.1526, 281.737, 27.2916, 78.2116, 118.3793, 479.3294, 20.6582, 47.5772, 179.677, 17.0953
1855.5682, 112.2685, 53.9054, 36.0642, 300.4464, 972.2614, 190.821, 2.9873, 108.3508, 218.8692
1439.5674, 71.9906, 36.6261, 82.9459, 460.5185, 813.4813, 136.1718, 108.2204, 192.6326, 249.2945
931.4371, 193.7587, 15.0572, 483.3586, 417.6373, 92.073, 23.6281, 100.5162, 180.6589, 342.386
1933.5643, 127.4092, 15.9393, 466.7363, 468.515, 309.5997, 57.0348, 128.698, 127.8449, 626.0191
1700.6536, 276.7502, 35.8754, 472.361, 360.3954, 946.7942, 220.6901, 185.1391, 135.3302, 283.1903
1328.2994, 354.7022, 8.4238, 365.3191, 134.3444, 259.8643, 154.5575, 202.9797, 245.3799, 883.8748
2296.9151, 348.383, 33.3561, 359.135, 59.8504, 107.782, 219.6204, 149.7017, 215.8986, 683.946
1986.6774, 289.4025, 55.707, 371.5494, 447.233, 338.2805, 152.9611, 20.7587, 207.4534, 367.222
1979.1933, 55.6209, 25.3986, 92.6615, 207.2137, 888.7935, 124.0991, 179.8717, 88.9492, 704.4765
1071.2827, 25.7233, 45.2556, 370.7529, 76.8074, 227.7242, 152.1044, 125.3748, 217.1932, 638.9361
2052.5263, 281.9054, 43.8303, 371.0395, 498.7233, 337.8193, 237.7661, 31.6071, 60.1267, 929.2135
1477.678, 311.5962, 39.5538, 250.9193, 5.5362, 971.7791, 11.7079, 123.9281, 220.6649, 313.7945
1238.9901, 337.4455, 31.3901, 25.5936, 249.4128, 63.4046, 65.8876, 18.5511, 101.8193, 160.1912
1732.9481, 214.8746, 57.688, 487.9335, 139.1045, 706.5499, 172.3065, 10.7734, 98.6022, 258.9304
1896.536, 205.555, 25.7542, 152.8602, 105.7611, 98.0055, 44.4267, 226.4901, 171.9169, 178.0125
1865.3339, 298.5989, 58.4694, 40.1259, 251.9743, 936.4221, 83.4844, 157.4359, 61.0887, 845.8307
1789.5385, 342.4815, 46.8746, 300.0715, 329.9572, 462.8378, 76.3983, 235.6557, 143.517, 546.3801
1924.1395, 31.384, 37.0948, 248.6293, 407.1239, 182.7768, 183.8728, 126.1834, 36.3471, 634.6481
1030.4225, 19.4669, 11.4562, 373.5259, 74.3108, 216.8426, 151.731, 40.1456, 4.5366, 185.1987
2361.8129, 43.4035, 54.5943, 30.3617, 223.822, 655.9628, 49.8998, 216.0279, 223.7887, 724.1325
1336.6407, 323.3124, 0.3353, 381.1254, 213.2699, 546.8061, 119.2967, 27.0701, 113.8541, 742.9186
1382.1871, 19.1112, 10.9326, 68.9112, 55.2794, 578.3599, 156.3944, 53.8112, 176.5708, 9.2776
2381.5523, 255.5143, 0.8281, 140.3833, 152.5542, 886.3339, 198.2959, 191.2137, 21.8723, 760.7035
1610.3366, 334.7505, 8.6309, 455.1826, 279.1369, 920.1651, 41.847, 24.2554, 170.0932, 753.8196
1261.4023, 130.0737, 36.8026, 181.3483, 90.0907, 138.2973, 150.8145, 94.0193, 73.2509, 239.1732
1550.3412, 161.8711, 34.1427, 304.3691, 497.9831, 599.564, 194.4238, 31.4278, 190.1487, 206.0096
1453.6321, 266.3731, 24.2862, 250.1602, 461.7365, 818.5286, 18.0815, 153.5722, 13.0108, 492.8816
1767.4668, 27.4825, 28.9672, 278.6498, 494.4629, 645.2454, 21.7252, 114.9834, 2.8138, 463.6248
1104.152, 206.0518, 49.8544, 73.3492, 266.2035, 337.9616, 79.7729, 144.9688, 89.2551, 108.3564
2060.8603, 107.1395, 11.602, 175.9641, 286.0213, 421.7524, 17.7579, 47.8041, 142.6353, 427.9693
1052.984, 271.601, 2.8542, 375.5068, 128.1453, 696.0728, 78.6088, 148.011, 101.3951, 408.4433
2081.8211, 189.1707, 24.935, 304.3029, 77.9453, 776.9532, 219.6702, 52.2557, 6.2285, 476.6569
1688.8355, 149.4383, 40.7007, 53.6048, 326.047, 570.3964, 111.491, 216.5618, 7.0002, 68.856
1401.0535, 6.4206, 1.5443, 248.1577, 320.1001, 885.9551, 199.4697, 5.2269, 100.0598, 431.2554
1013.6933, 281.5117, 29.0419, 400.0048, 82.3569, 155.0482, 18.5225, 146.1404, 198.2201, 432.2527
936.0154, 86.295, 41.6243, 349.1049, 432.6232, 637.0725, 222.2088, 102.4029, 63.9339, 498.4121
2198.4272, 147.0197, 15.5234, 333.0986, 187.225, 125.6088, 237.4345, 248.4215, 25.1451, 620.8216
1416.5723, 100.5593, 44.8732, 265.9576, 78.8254, 632.999, 241.9788, 244.8583, 5.5495, 121.8689
919.6721, 169.6263, 27.1894, 239.5352, 4.2654, 788.3794, 198.228, 43.2291, 88.4898, 760.2716
1693.6286, 103.2574, 8.6765, 351.4993, 129.6634, 264.1253, 240.5083, 71.03, 11.4231, 97.8149
2386.9085, 235.5854, 7.2437, 255.1399, 86.9331, 808.9386, 246.2116, 60.3896, 217.589, 496.2886
2181.2479, 148.2777, 20.2905, 282.5219, 183.3836, 850.979, 110.2071, 9.4485, 150.5127, 877.312
1696.6889, 214.482, 46.9504, 112.8951, 17.4096, 908.0918, 21.0837, 120.425, 106.9005, 508.9335
1567.9888, 137.5128, 10.477, 407.7212, 176.3041, 549.0568, 244.135, 52.2711, 3.9936, 707.0707
1988.36, 356.8328, 42.8889, 65.7516, 166.3146, 562.7207, 165.2694, 159.5269, 10.0036, 911.1203
1137.7742, 246.2184, 40.1595, 133.9615, 246.1878, 561.8537, 174.6095, 151.6659, 77.8611, 143.6389
1322.409, 81.5804, 58.5858, 349.5549, 361.1132, 54.7002, 106.3784, 215.5546, 129.4709, 254.2258
1604.5748, 104.0949, 40.1706, 355.5016, 88.2713, 216.6862, 104.9936, 250.4469, 44.3413, 516.1099
1758.7121, 301.5537, 12.7303, 187.0187, 443.7643, 172.9707, 86.3976, 42.9501, 213.9772, 357.0511
1788.5287, 358.7754, 57.027, 442.982, 75.7569, 622.9454, 190.6249, 140.0541, 193.5016, 108.7393
1277.4935, 66.2558, 53.7387, 447.4454, 393.955, 492.0105, 159.0758, 165.4521, 25.5843, 323.7627
1243.8328, 272.8222, 14.9201, 149.3063, 401.4348, 953.7016, 134.8628, 158.0121, 172.946, 187.406
1960.7036, 168.8804, 12.3645, 268.7876, 93.1938, 424.3731, 176.8954, 161.3277, 85.3109, 922.1105
1590.8329, 285.9938, 5.7248, 458.0044, 435.0906, 869.1264, 44.8389, 133.3792, 226.0792, 502.6359
1735.8034, 228.2457, 10.3647, 218.6666, 407.0839, 175.615, 0.0541, 66.517, 188.8638, 955.131
1306.203, 331.4618, 4.8314, 396.2498, 382.4702, 233.9824, 188.6963, 242.4301, 83.1038, 566.9486
1977.5936, 256.3753, 3.9095, 419.1061, 68.2751, 316.8538, 212.0055, 1.6115, 41.7629, 377.7095
1085.9451, 87.8192, 20.9727, 159.4076, 175.8081, 71.4724, 216.9023, 87.8778, 213.7005, 825.578
1366.7558, 338.7436, 15.4873, 486.008, 350.8942, 933.3628, 64.3241, 238.9496, 64.0456, 683.7882
2116.1542, 118.1353, 42.9653, 46.825, 323.2908, 642.0293, 159.6063, 178.3604, 46.2117, 817.1519
2116.1734, 106.7428, 57.4874, 138.7968, 238.6767, 207.0188, 67.9724, 111.3258, 84.2818, 520.6715
1666.0854, 352.9794, 45.4059, 189.5304, 195.3156, 638.1644, 224.9977, 165.6686, 70.1184, 554.711
1497.8791, 50.7166, 14.4509, 418.1712, 203.5774, 846.087, 33.4533, 78.8624, 45.7707, 573.7953
1857.0222, 16.2456, 38.8598, 359.5893, 429.016, 745.2839, 165.1991, 220.2967, 251.6606, 647.481
1534.6268, 126.9472, 49.1665, 110.5524, 329.3096, 987.7397, 128.8286, 140.4891, 94.5231, 508.4875
1758.7876, 350.7777, 17.9471, 288.0762, 289.2671, 233.4206, 16.397, 146.3383, 221.609, 130.1043
1260.6142, 233.2678, 50.3442, 216.5856, 335.0659, 66.8686, 197.1792, 146.2192, 203.9615, 154.6658
2123.4507, 175.2074, 32.9832, 383.9469, 434.2421, 816.1175, 63.6787, 134.5414, 64.4409, 568.5764
1605.7839, 285.5156, 46.5336, 117.944, 78.5979, 669.167, 113.7667, 85.9941, 85.1902, 176.0786
1582.8769, 114.0805, 47.4458, 39.5595, 96.5861, 740.239, 148.4038, 197.4642, 4.5206, 770.918
2217.4083, 20.8257, 12.2646, 491.7081, 344.884, 567.1198, 2.9401, 170.2982, 64.2015, 177.6113
1013.2288, 330.2627, 24.5406, 330.1696, 207.3801, 954.2734, 41.8875, 118.154, 42.3172, 345.6586
1901.3165, 203.8088, 48.0683, 494.734, 156.7891, 974.454, 250.6999, 2.0171, 73.4954, 572.345
1505.3684, 351.7801, 51.5077, 364.4351, 459.3117, 242.7327, 238.7224, 68.585, 12.2253, 422.4901
2343.148, 57.9416, 26.0966, 291.6963, 477.4218, 547.768, 45.8053, 253.1298, 165.2874, 554.4649
975.3253, 284.6608, 0.0557, 320.7955, 227.8277, 410.5401, 1.2023, 36.2597, 183.1774, 76.9934
1857.421, 7.0405, 37.4931, 129.8837, 10.3205, 813.4698, 115.3684, 133.7842, 76.7816, 204.7849
1903.5843, 299.0134, 35.4344, 310.5512, 144.5367, 953.8386, 73.0473, 211.8811, 108.9542, 385.1259
1608.9796, 190.4759, 56.4747, 371.3476, 343.1485, 503.8196, 45.0342, 120.1094, 59.8689, 92.5648
2005.9132, 127.4861, 25.1493, 142.5459, 445.7389, 162.4406, 120.9533, 2.8549, 176.9115, 573.2
2057.5372, 310.8259, 9.268, 178.6453, 423.2579, 747.7858, 209.0973, 180.7667, 28.0988, 730.4627
2311.7868, 183.4191, 41.1963, 326.5663, 0.7015, 264.1804, 171.4156, 236.5772, 191.7462, 425.3695
1291.5618, 103.9547, 3.6039, 414.1925, 299.2791, 180.588, 207.2456, 0.7311, 237.8475, 888.8785
2159.1846, 70.4144, 36.9371, 242.9024, 159.1595, 42.7155, 197.783, 38.9966, 104.9251, 963.1816
942.6477, 169.0421, 56.4045, 255.1304, 211.8203, 810.2143, 192.0598, 29.13, 238.2778, 81.609
1006.6227, 315.7123, 11.3605, 323.9709, 245.5113, 337.8684, 208.6157, 112.8277, 135.4905, 420.5396
2005.7998, 339.8788, 33.6096, 45.6356, 468.4121, 909.8643, 179.9272, 156.1458, 215.9489, 496.6485
2214.7503, 236.6775, 9.468, 340.4838, 168.2914, 971.3836, 13.115, 176.012, 94.1446, 702.4621
1134.7066, 178.7804, 26.769, 6.7447, 93.0081, 292.1827, 247.6524, 22.011, 34.7948, 264.1331
1060.678, 62.861, 7.8951, 459.3547, 207.74, 931.0164, 122.6948, 169.5973, 9.7949, 837.3117
1334.1051, 130.7646, 56.088, 100.0322, 498.6519, 64.314, 62.7653, 213.989, 145.6401, 227.8416
1218.4221, 105.5202, 39.6249, 143.3633, 91.6538, 92.1604, 239.6491, 140.1156, 46.117, 409.708
933.7442, 28.1716, 9.0482, 95.8801, 393.3495, 362.2217, 132.3377, 174.9476, 176.4694, 317.3291
2268.4373, 52.142, 40.7721, 193.5595, 470.1891, 358.7563, 139.3586, 74.7986, 190.1576, 595.1253
1300.2306, 104.6999, 37.5292, 229.5923, 293.733, 618.379, 103.0267, 44.6803, 95.3062, 204.6829
1488.1751, 285.4273, 35.9107, 294.4675, 353.9047, 864.0156, 146.5511, 113.57, 115.5632, 207.2177
924.1928, 22.8671, 44.5483, 239.2537, 388.7812, 628.8529, 219.0598, 102.5347, 171.7883, 173.0574
2223.9473, 244.3612, 36.2914, 309.3591, 486.0645, 786.5338, 83.8062, 109.6976, 29.6761, 115.2006
1810.7258, 0.1948, 34.2852, 68.0037, 66.6606, 53.9684, 99.9715, 152.142, 151.3576, 23.5546
